,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.0,,0.5714285714285673,0.4090909090909099,0.5090909090909098,0.38738738738738726,0.0,0.0,0.39130434782608775,0.6727272727272731,0.9064327485380119,0.32748538011695894,0.5714285714285716,0.5076923076923078,0.5642458100558664,0.810344827586207,0.792079207920792,0.7816901408450704,0.0,0.11999999999999991,0.9600000000000002,0.28947368421052583,0.7037037037037038,0.15789473684210534,1.0,0.0,0.5196078431372545,0.0,0.17073170731707302,0.2592592592592594,0.0,0.1805555555555552,0.6785714285714286,0.011904761904760582,0.5178571428571435,0.4687500000000003,0.6388888888888883,0.3103448275862068,0.3559322033898312,0.1489361702127667,0.0,0.0,0.5609756097560975,0.23437500000000006,0.6901408450704225,0.0
1,0.6111111111111112,,0.3673469387755121,0.0,0.2545454545454543,0.22522522522522595,0.16949152542372883,0.25974025974025977,0.014492753623188406,0.0,0.5087719298245611,0.30409356725146214,0.7448979591836736,0.5692307692307694,0.8435754189944137,0.6551724137931034,0.6039603960396044,0.5845070422535208,0.5185185185185182,0.2600000000000001,0.6400000000000002,0.3947368421052633,0.3950617283950622,0.0,0.4574132492113562,0.3461538461538468,0.6274509803921559,0.24561403508771928,0.29268292682926816,0.26851851851851843,0.5217391304347833,0.34722222222222177,0.729591836734694,0.13095238095238096,0.08928571428571432,0.1874999999999998,0.37499999999999906,0.6551724137931031,0.45762711864406813,0.4468085106382971,0.27027027027027034,0.32142857142857106,1.0,0.2187500000000001,0.6197183098591549,0.11111111111111067
2,0.5555555555555556,,0.8979591836734695,0.7272727272727275,1.0,0.3423423423423422,0.4745762711864407,0.4545454545454546,0.5217391304347843,0.5636363636363636,0.8128654970760235,0.34502923976608113,0.5816326530612248,0.4384615384615387,0.7374301675977655,1.0,0.6435643564356438,0.7605633802816898,0.6296296296296295,0.12000000000000008,0.5600000000000002,0.23684210526315758,0.7160493827160497,0.5730994152046779,0.4574132492113562,0.6923076923076936,0.676470588235293,0.5964912280701754,0.21951219512195133,0.26851851851851843,0.28260869565217184,0.6250000000000001,0.75,0.48809523809523614,0.5714285714285715,0.5625000000000002,0.4305555555555547,0.17241379310344876,0.5254237288135594,0.23404255319148987,0.6216216216216215,0.32142857142857106,0.5365853658536586,0.328125,0.6056338028169017,0.5347222222222222
3,0.16666666666666666,,0.6326530612244937,0.9090909090909098,0.1272727272727278,1.0,0.7627118644067797,0.7402597402597405,0.6666666666666659,0.47272727272727266,0.0,1.0,0.4081632653061225,0.27692307692307705,0.7039106145251397,0.22413793103448262,0.07920792079207892,0.04225352112676015,0.691358024691358,1.0,0.16000000000000014,1.0,0.7160493827160497,0.7192982456140345,0.73186119873817,0.576923076923078,0.16666666666666552,1.0,0.6097560975609757,0.6574074074074073,0.2826086956521743,0.3611111111111113,0.2755102040816327,1.0,0.8035714285714288,0.7291666666666667,0.41666666666666574,0.8620689655172413,0.0,0.0,0.6756756756756753,1.0,0.0,1.0,0.3521126760563381,0.659722222222223
4,0.2777777777777778,,0.5102040816326525,0.7575757575757582,0.6272727272727278,0.5765765765765767,0.4067796610169491,0.35714285714285715,0.6666666666666666,0.6545454545454545,0.654970760233918,0.5263157894736844,0.34693877551020397,0.2999999999999999,0.519553072625698,0.3965517241379312,0.801980198019802,0.6197183098591547,0.7901234567901231,0.20000000000000015,0.72,0.5789473684210527,0.3333333333333333,0.4444444444444447,0.8044164037854888,0.7307692307692312,0.9607843137254882,0.38596491228070173,0.07317073170731682,0.09259259259259262,0.3043478260869569,0.763888888888889,1.0,0.22619047619047553,0.0,0.08333333333333309,0.5694444444444438,0.10344827586206913,0.7796610169491525,0.510638297872342,0.405405405405405,0.357142857142857,0.7560975609756097,0.14062500000000008,0.3380281690140849,0.30555555555555486
5,0.7777777777777778,,0.6326530612244937,0.43939393939393956,0.045454545454545456,0.6666666666666663,0.4745762711864407,0.5389610389610391,0.2753623188405781,0.2181818181818182,0.12865497076023336,0.7543859649122813,0.7653061224489797,0.9692307692307693,0.0,0.32758620689655155,0.4851485148514853,0.37323943661971803,0.37037037037037,0.8599999999999998,0.7599999999999998,0.9736842105263164,0.7037037037037038,0.4678362573099413,0.3059936908517348,0.6153846153846156,0.617647058823529,0.5964912280701754,0.9024390243902438,0.9629629629629631,0.3913043478260874,0.20833333333333287,0.34183673469387743,0.6428571428571422,0.5357142857142859,0.5312500000000001,0.4166666666666673,0.5862068965517241,0.322033898305085,0.255319148936171,0.8648648648648648,0.6428571428571427,0.9512195121951218,0.7812500000000002,0.9295774647887328,0.659722222222222
6,0.5,,0.5102040816326525,0.5454545454545462,0.3727272727272722,0.5765765765765761,0.3050847457627119,0.40259740259740256,0.07246376811594284,0.5636363636363636,0.45614035087719274,0.64327485380117,1.0,1.0,0.44692737430167556,0.4827586206896551,0.2871287128712873,0.28873239436619724,0.7530864197530863,0.5999999999999999,0.31999999999999995,0.0,0.5185185185185186,0.6198830409356727,0.5362776025236591,0.8461538461538468,0.647058823529411,0.8245614035087719,0.6097560975609755,0.6759259259259262,0.17391304347826228,0.5555555555555556,0.5102040816326529,0.8214285714285701,0.5357142857142859,0.5312500000000001,0.40277777777777685,1.0,0.5084745762711863,0.7234042553191508,1.0,0.03571428571428528,0.3170731707317072,0.5312500000000002,1.0,0.7430555555555555
7,0.3888888888888889,,0.6938775510204085,0.7424242424242429,0.7000000000000003,0.5315315315315311,1.0,1.0,0.5942028985507246,0.03636363636363561,0.12865497076023336,0.6198830409356729,0.979591836734694,0.7461538461538461,0.9385474860335195,0.413793103448276,0.7821782178217819,0.6126760563380282,0.5925925925925924,0.56,1.0,0.7631578947368424,1.0,1.0,0.6529968454258673,0.8653846153846149,1.0,0.49122807017543857,0.7804878048780487,0.7962962962962963,0.5000000000000006,0.4583333333333335,0.6326530612244895,0.4642857142857143,1.0,1.0,0.0,0.8275862068965513,0.8305084745762712,1.0,0.8783783783783785,0.714285714285714,0.14634146341463408,0.6250000000000001,0.6338028169014086,1.0
8,0.2222222222222222,,0.0,0.1969696969696967,0.2545454545454543,0.37837837837837823,0.25423728813559326,0.32467532467532473,0.14492753623188487,0.14545454545454567,0.4502923976608184,0.42690058479532167,0.7448979591836736,0.5692307692307694,0.8435754189944137,0.44827586206896525,0.7821782178217823,0.6267605633802814,0.19753086419753066,0.16000000000000011,0.7200000000000003,0.4473684210526315,0.5555555555555557,0.17543859649122798,0.7665615141955834,0.3076923076923078,0.7745098039215675,0.07017543859649122,0.29268292682926816,0.29629629629629634,0.3913043478260862,0.3194444444444441,0.7908163265306125,0.0,0.26785714285714296,0.32291666666666663,0.40277777777777685,0.5517241379310346,0.47457627118644063,0.4255319148936174,0.13513513513513517,0.17857142857142833,0.6585365853658536,0.10937499999999992,0.7605633802816901,0.14583333333333287
9,0.2222222222222222,,0.6938775510204085,1.0,0.5090909090909086,0.8468468468468467,0.37288135593220345,0.3831168831168833,0.4057971014492754,1.0,0.5614035087719299,0.8304093567251456,0.3673469387755104,0.27692307692307705,0.6145251396648044,0.3448275862068963,0.4554455445544555,0.3661971830985912,0.7901234567901235,0.5000000000000001,0.68,0.4210526315789474,0.28395061728395077,0.6257309941520466,0.6908517350157728,0.6923076923076936,0.5588235294117634,0.7192982456140351,0.6097560975609757,0.6574074074074073,0.32608695652173714,0.4166666666666667,0.47959183673469397,0.7142857142857136,0.17857142857142863,0.25,0.40277777777777685,0.3103448275862074,0.3559322033898306,0.08510638297872318,0.6756756756756753,0.6071428571428568,0.24390243902439027,0.6093749999999999,0.36619718309859134,0.49305555555555597
10,0.5555555555555556,,0.44897959183673763,0.833333333333334,0.3181818181818182,0.7927927927927926,0.3050847457627119,0.20129870129870117,0.8405797101449259,0.8545454545454549,0.5964912280701752,0.6842105263157899,0.11224489795918347,0.11538461538461539,0.40782122905027945,0.0,0.4752475247524752,0.23239436619718284,0.839506172839506,0.82,0.5599999999999998,0.5263157894736844,0.43209876543209885,0.3333333333333333,0.6119873817034696,0.3846153846153844,0.3333333333333324,0.6140350877192983,0.5121951219512195,0.5277777777777779,0.3913043478260874,0.26388888888888873,0.43367346938775486,0.5714285714285707,0.30357142857142855,0.3333333333333335,0.45833333333333404,0.10344827586206913,0.6610169491525425,0.3617021276595754,0.6216216216216215,0.32142857142857134,0.7073170731707316,0.7656250000000002,0.2253521126760566,0.2777777777777777
